card_id,section,event_id,title,detail,sort_order
yukino_bijin_sr_guts,random,for_a_spiffy_concert,For a Spiffy Concert,Top::Guts +10|Yukino Bijin bond +5||Bot::Energy -10|Guts +15|Yukino Bijin bond +5,1
yukino_bijin_sr_guts,random,aiming_for_the_city_spots,Aiming for the City Spots,Top::Energy -10|Mood +1|Guts +10|Yukino Bijin bond +5||Bot::Corner Acceleration ○ hint +1|Yukino Bijin bond +5,2
meisho_doto_sr_guts,chain,what_i_m_destined_for,(❯) What I'm Destined For...,Top::Energy +10|Guts +5|Meisho Doto bond +5||Bot::!Randomly either|Energy -10|Wit +5|!or|Maximum Energy +4|Mood +1|Guts +5|Wit +5|Meisho Doto bond +5,1
meisho_doto_sr_guts,chain,what_i_m_looking_for,(❯❯) What I'm Looking For...,Energy +10|Mood +1|Skill points +15|Prepared to Pass hint +1,2
meisho_doto_sr_guts,random,i_will_change,I... Will Change,Top::Energy +10|Mood +1|Meisho Doto bond +5||Bot::Guts +15|Meisho Doto bond +5,1
meisho_doto_sr_guts,random,please_buy_some_carrots,Please... Buy Some Carrots,Top::Energy +10|Wit +5|Meisho Doto bond +5||Bot::Pace Chaser Corners ○ hint +1|Meisho Doto bond +5,2
nice_nature_sr_guts,chain,a_light_workout,(❯) A Light Workout (for a Hardworker),Stamina +5|Guts +5,1
nice_nature_sr_guts,chain,visible_improvement,(❯❯) Visible Improvement (But So What?!),Stamina +5|Guts +10|Extra Tank hint +1,2
nice_nature_sr_guts,random,not_like_meow,Not like Meow,Top::Energy +20|Nice Nature bond +5||Bot::Energy +10|Wit +5|Nice Nature bond +5,1
nice_nature_sr_guts,random,burden,(Delicious) Burden,Top::Ramp Up hint +1|Nice Nature bond +5||Bot::Mood +1|Maximum Energy +4|Nice Nature bond +5,2
tsurumaru_tsuyoshi_r_guts,random,preparing_to_the_max,Preparing to the MAX!,Top::Energy +10|Mood +1|Tsurumaru Tsuyoshi bond +5||Bot::Speed +15|Tsurumaru Tsuyoshi bond +5,1
tsurumaru_tsuyoshi_r_guts,random,helping_out_to_the_max,Helping Out to the MAX!,Top::Fighter hint +1|Tsurumaru Tsuyoshi bond +5||Bot::Guts +15|Tsurumaru Tsuyoshi bond +5,2
sirius_symboli_r_guts,random,want_me_to_teach_you,Want Me to Teach You?,Top::Energy -5|Stamina +20|Sirius Symboli bond +5||Bot::Wit +10|Sirius Symboli bond +5,1
sirius_symboli_r_guts,random,want_me_to_help_you,Want Me to Help You?,Top::Wit +5|Disorient hint +1|Sirius Symboli bond +5||Bot::Skill points +15|Sirius Symboli bond +5,2
hishi_akebono_r_guts,random,eat_up,Eat Up ♪,Top::Energy +10|Hishi Akebono bond +5||Bot::Energy -5|Power +15|Hishi Akebono bond +5,1
hishi_akebono_r_guts,random,leave_it_to_me,Leave It to Me ♪,Top::Stamina +10|Hishi Akebono bond +5||Bot::Energy -15|Sprinting Gear hint +2|Hishi Akebono bond +5,2
seeking_the_pearl_r_guts,random,full_power_passion,Full-Power Passion!,Top::Energy +10|Mood +1|Seeking the Pearl bond +5||Bot::Power +5|Guts +5|Seeking the Pearl bond +5,1
seeking_the_pearl_r_guts,random,full_power_thinking,Full-Power Thinking!,Top::Wit +20|Seeking the Pearl bond +5||Bot::Energy -10|Uma Stan hint +3|Seeking the Pearl bond +5,2
matikanetannhauser_r_guts,random,just_your_typical_hard_work,Just Your Typical Hard Work!,Top::Speed +10|Matikanetannhauser bond +5||Bot::Power +10|Matikanetannhauser bond +5,1
matikanetannhauser_r_guts,random,just_a_typical_accident,Just A Typical Accident?!,Top::Stamina +5|Guts +10|Matikanetannhauser bond +5||Bot::Subdued Front Runners hint +1|Matikanetannhauser bond +5,2
mejiro_palmer_r_guts,random,an_inescapable_choice,An Inescapable Choice?,Top::Energy -15|Guts +20|Mejiro Palmer bond +5||Bot::Power +5|Skill points +15|Mejiro Palmer bond +5,1
mejiro_palmer_r_guts,random,optimistic_escapism,Optimistic Escapism,Top::Guts +15|Mejiro Palmer bond +5||Bot::Wet Conditions ○ hint +1|Mejiro Palmer bond +5,2
special_week_r_guts,random,watch_where_you_re_going,Watch Where You're Going!,Top::Extra Tank hint +1|Special Week bond +5||Bot::Guts +15|Special Week bond +5,1
special_week_r_guts,random,so_many_options,So Many Options!,Top::Energy +10|Mood +1|Special Week bond +5||Bot::Energy -10|Stamina +15|Skill points +15|Special Week bond +5,2
grass_wonder_r_guts,random,library_vexation,Library Vexation,Top::Wit +10|Grass Wonder bond +5||Bot::Guts +5|Wit +5|Grass Wonder bond +5,1
grass_wonder_r_guts,random,a_friendly_daytime_discussion,A Friendly Daytime Discussion,Top::Frenzied Pace Chasers hint +1|Grass Wonder bond +5||Bot::Target in Sight ○ hint +1|Grass Wonder bond +5,2
winning_ticket_r_guts,random,full_power_muscles,Full-Power Muscles!,Top::Stamina +5|Skill points +15|Winning Ticket bond +5||Bot::Mood +1|Skill points +15|Winning Ticket bond +5,1
winning_ticket_r_guts,random,full_power_racing,Full-Power Racing!,Top::Late Surger Corners ○ hint +1|Winning Ticket bond +5||Bot::Skill points +30|Winning Ticket bond +5,2
haru_urara_r_guts,random,urara_s_study_review,Urara's ☆ Study Review,Top::Energy +10|Wit +5|Haru Urara bond +5||Bot::Mood +1|Wit +5|Haru Urara bond +5,1
haru_urara_r_guts,random,urara_s_long_shot_dash,Urara's ☆ Long Shot Dash!,Top::Long Shot ○ hint +1|Haru Urara bond +5||Bot::Mood +1|Energy +10|Haru Urara bond +5,2
air_groove_r_guts,random,strict_but_gracious,Strict but Gracious,Top::Go with the Flow hint +1|Air Groove bond +5||Bot::Energy +10|Wit +10|Air Groove bond +5,1
air_groove_r_guts,random,agile_but_strong,Agile but Strong,Top::Power +15|Air Groove bond +5||Bot::Speed +10|Stamina +5|Air Groove bond +5,2
yukino_bijin_r_guts,random,for_a_spiffy_concert,For a Spiffy Concert,Top::Guts +10|Yukino Bijin bond +5||Bot::Energy -10|Guts +15|Yukino Bijin bond +5,1
yukino_bijin_r_guts,random,aiming_for_the_city_spots,Aiming for the City Spots,Top::Energy -10|Mood +1|Guts +10|Yukino Bijin bond +5||Bot::Corner Acceleration ○ hint +1|Yukino Bijin bond +5,2
ines_fujin_r_guts,random,it_s_a_game_of_tag,It's a Game of Tag!,Top::Energy +10|Speed +5|Ines Fujin bond +5||Bot::Fast-Paced hint +1|Ines Fujin bond +5,1
ines_fujin_r_guts,random,ten_minutes_left,Ten Minutes Left!,Top::Guts +15|Ines Fujin bond +5||Bot::Wit +15|Ines Fujin bond +5,2
meisho_doto_r_guts,random,i_will_change,I... Will Change,Top::Energy +10|Mood +1|Meisho Doto bond +5||Bot::Guts +15|Meisho Doto bond +5,1
meisho_doto_r_guts,random,please_buy_some_carrots,Please... Buy Some Carrots,Top::Energy +10|Wit +5|Meisho Doto bond +5||Bot::Pace Chaser Corners ○ hint +1|Meisho Doto bond +5,2
nice_nature_r_guts,random,not_like_meow,Not like Meow,Top::Energy +20|Nice Nature bond +5||Bot::Energy +10|Wit +5|Nice Nature bond +5,1
nice_nature_r_guts,random,burden,(Delicious) Burden,Top::Ramp Up hint +1|Nice Nature bond +5||Bot::Mood +1|Maximum Energy +4|Nice Nature bond +5,2

yukino_bijin_wit,chain,cozy_memories_of_wanko_soba,(❯) Cozy Memories of Wanko Soba,Top::Mood +1|Inner Post Proficiency ○ hint +1|Yukino Bijin bond +5||Bot::Maximum Energy +4|Hydrate hint +1|Yukino Bijin bond +5,1
yukino_bijin_wit,chain,the_class_rep_s_intense_crash_course,(❯❯) The Class Rep's Intense Crash Course,Top::Mood +2|Power +10|Yukino Bijin bond +5|Heal a negative status effect||Bot::Power +10|Guts +10|Wit +10|Yukino Bijin bond +5,2
yukino_bijin_wit,chain,i_wanna_win,(❯❯❯) I Wanna Win!,Top::Mood +4|No Stopping Me! hint +2|Heal a negative status effect|Yukino Bijin bond +5||Bot::Power +10|Guts +10|Wit +10|No Stopping Me! hint +2|Yukino Bijin bond +5,3
yukino_bijin_wit,random,for_a_spiffy_concert,For a Spiffy Concert,Top::Guts +10|Yukino Bijin bond +5||Bot::Energy -10|Guts +15|Yukino Bijin bond +5,1
yukino_bijin_wit,random,aiming_for_the_city_spots,Aiming for the City Spots,Top::Energy -10|Mood +1|Guts +10|Yukino Bijin bond +5||Bot::Corner Acceleration ○ hint +1|Yukino Bijin bond +5,2
nakayama_festa_wit,chain,all_in,(❯) All In,Wit +10|Skill points +20|Nakayama Festa bond +5,1
nakayama_festa_wit,chain,eat_em_and_weep,(❯❯) Eat 'Em and Weep,Top::Nakayama Festa bond +10|※ Will affect the outcome of the 3rd event||Bot::Nakayama Festa bond +10|※ Will affect the outcome of the 3rd event,2
nakayama_festa_wit,chain,upping_the_ante,(❯❯❯) Upping the Ante,!Randomly either|※ Can only happen if you chose the 1st option during the 2nd event|Speed +10|Wit +10|Skill points +20|Nothing Ventured hint +1|Nakayama Festa bond +5|!or|※ Can only happen if you chose the 1st option during the 2nd event|Skill points +10|Risky Business hint +1|!or|※ Can only happen if you chose the 2nd option during the 2nd event|Speed +20|Stamina +20|Wit +20|Skill points +30|Nothing Ventured hint +3|Nakayama Festa bond +5|!or|※ Can only happen if you chose the 2nd option during the 2nd event|Skill points +10|Risky Business hint +1,3
nakayama_festa_wit,random,sundown_showdown,Sundown Showdown,Top::Energy +15|Nakayama Festa bond +5||Bot::Guts +15|Nakayama Festa bond +5,1
nakayama_festa_wit,random,sundown_solo_supper,Sundown Solo Supper,Top::Nakayama Racecourse ○ hint +1|Nakayama Festa bond +5||Bot::Hanshin Racecourse ○ hint +1|Nakayama Festa bond +5,2
matikanetannhauser_wit,chain,i_m_just_embarrassed,(❯) I'm Just Embarrassed,!Randomly either|Skill points +25|Ramp Up hint +1|Matikanetannhauser bond +5|!or|Skill points +15|Matikanetannhauser bond +5,1
matikanetannhauser_wit,chain,i_just_need_practice,(❯❯) I Just Need Practice,!Randomly either|Skill points +25|Flustered Late Surgers hint +1|Matikanetannhauser bond +5|!or|Skill points +15|Matikanetannhauser bond +5,2
matikanetannhauser_wit,chain,just_another_way_to_show_love,(❯❯❯) Just Another Way to Show Love,!Randomly either|Speed +7|Stamina +7|Power +7|Guts +7|It's On! hint +3|Matikanetannhauser bond +10|!or|Speed +7|Power +7|It's On! hint +2|Matikanetannhauser bond +5|!or|Energy +10|It's On! hint +1|Matikanetannhauser bond +5,3
matikanetannhauser_wit,random,just_your_typical_hard_work,Just Your Typical Hard Work!,Top::Speed +10|Matikanetannhauser bond +5||Bot::Power +10|Matikanetannhauser bond +5,1
matikanetannhauser_wit,random,just_a_typical_accident,Just A Typical Accident?!,Top::Stamina +5|Guts +10|Matikanetannhauser bond +5||Bot::Subdued Front Runners hint +1|Matikanetannhauser bond +5,2
rice_shower_wit,chain,forever_a_child_in_our_eyes,(❯) Forever a Child in Our Eyes,Energy -5|Wit +15|Rice Shower bond +5,1
rice_shower_wit,chain,they_grow_up_so_fast,(❯❯) They Grow Up So Fast,Top::Energy -5|Kyoto Racecourse ○ hint +2|Rice Shower bond +5||Bot::Energy +20|Rice Shower bond +5,2
rice_shower_wit,chain,hearts_full_of_bittersweet_joy,(❯❯❯) Hearts Full of Bittersweet Joy,Energy -10|Wit +25|Shatterproof hint +1|Rice Shower bond +5,3
rice_shower_wit,random,a_page_of_flower_shop_assistance,A Page of Flower Shop Assistance,Top::Mood +2|Rice Shower bond +5||Bot::Stamina +10|Rice Shower bond +5,1
rice_shower_wit,random,a_page_about_cloudy_weather,A Page About Cloudy Weather,Top::Speed +5|Guts +5|Rice Shower bond +5||Bot::Firm Conditions ○ hint +1|Rice Shower bond +5,2
mr_cb_wit,chain,party_ditcher,(❯) Party Ditcher,Wit +10|Skill points +10|Mr. C.B. bond +5,1
mr_cb_wit,chain,thinking_freely,(❯❯) Thinking Freely,Top::!Randomly either|Energy +20|Corner Recovery ○ hint +2|Mr. C.B. bond +10|!or|Energy +15|Mr. C.B. bond +5||Bot::Power +10|Intense Gaze hint +1|Mr. C.B. bond +5,2
mr_cb_wit,chain,overwhelming_freedom,(❯❯❯) Overwhelming Freedom,Power +10|Wit +20|Daring Strike hint +1|Mr. C.B. bond +5,3
mr_cb_wit,random,the_paths_that_beckon,The Paths that Beckon,Top::Energy +10|Skill points +10|Mr. C.B. bond +5||Bot::Power +20|Mr. C.B. bond +5,1
mr_cb_wit,random,even_if_i_ruffle_feathers,Even if I Ruffle Feathers,Top::Wit +15|Mr. C.B. bond +5||Bot::Early Start hint +1|Mr. C.B. bond +5,2
sirius_symboli_wit,chain,those_with_the_name_of_symboli,(❯) Those with the Name of Symboli,Top::Energy +15|Sirius Symboli bond +5||Bot::Skill points +30|Playtime's Over! hint +1|Sirius Symboli bond +5|!Event chain ended,1
sirius_symboli_wit,chain,to_set_oneself_free,(❯❯) To Set Oneself Free,Speed +10|Wit +10|Late Surger Savvy ○ hint +1|Sirius Symboli bond +5,2
sirius_symboli_wit,chain,tipped_scales,(❯❯❯) Tipped Scales,!Randomly either|Wit +15|Take the Chance hint +3|Sirius Symboli bond +5|!or|Wit +30|From the Brink hint +3|Sirius Symboli bond +5,3
sirius_symboli_wit,random,want_me_to_teach_you,Want Me to Teach You?,Top::Energy -5|Stamina +20|Sirius Symboli bond +5||Bot::Wit +10|Sirius Symboli bond +5,1
sirius_symboli_wit,random,want_me_to_help_you,Want Me to Help You?,Top::Wit +5|Disorient hint +1|Sirius Symboli bond +5||Bot::Skill points +15|Sirius Symboli bond +5,2
satono_diamond_wit,chain,unseen_assistance,(❯) Unseen Assistance,Wit +10|Sympathy hint +1|Satono Diamond bond +5,1
satono_diamond_wit,chain,words_aren_t_enough,(❯❯) Words Aren't Enough,Speed +10|Wit +10|Satono Diamond bond +5,2
satono_diamond_wit,chain,the_dream_we_all_share,(❯❯❯) The Dream We All Share,!Randomly either|Wit +10|Be Still hint +3|Satono Diamond bond +5|!or|Wit +30|Lie in Wait hint +3|Satono Diamond bond +5,3
satono_diamond_wit,random,i_love_new_things,I Love New Things!,Top::Guts +10|Satono Diamond bond +5||Bot::Energy -10|Stamina +20|Satono Diamond bond +5,1
satono_diamond_wit,random,i_love_complicated_things,I Love Complicated Things!,Top::Stamina +5|Guts +10|Satono Diamond bond +5||Bot::Hesitant Front Runners hint +1|Satono Diamond bond +5,2
nishino_flower_wit,chain,nourishment_for_a_flower_bud,(❯) Nourishment for a Flower Bud,Wit +10|Skill points +10|Nishino Flower bond +5,1
nishino_flower_wit,chain,i_m_gonna_be_a_mommy,(❯❯) I'm Gonna Be a Mommy!,Top::Skill points +15|Shifting Gears hint +1|Nishino Flower bond +5||Mid::Mood +1|Heal a negative status effect|Nishino Flower bond +10||Bot::Power +25|Nishino Flower bond -5|!Event chain ended,2
nishino_flower_wit,chain,blooming_emotions_with_love,"(❯❯❯) Blooming Emotions, with Love",Energy +20|Determined Descent hint +1,3
nishino_flower_wit,random,warmth_love_and_lunch,"Warmth, Love, and Lunch",Top::Get Charming ○ status|Nishino Flower bond +5||Bot::Energy +20|Nishino Flower bond +5,1
nishino_flower_wit,random,let_s_bloom_beautifully,Let's Bloom Beautifully ♪,Top::Wit +15|Nishino Flower bond +5||Bot::Speed +10|Power +5|Nishino Flower bond +5,2
narita_taishin_wit,chain,taishin_s_debt_of_gratitude,(❯) Taishin's Debt of Gratitude,Energy -5|Stamina +10|Wit +10|Narita Taishin bond +5,1
narita_taishin_wit,chain,learning_to_mean_it,(❯❯) Learning to Mean It!,Top::Power +10|Soft Step hint +1|Narita Taishin bond +5||Bot::Stamina +10|Passing Pro hint +1|Narita Taishin bond +5,2
narita_taishin_wit,chain,yours_sincerely,(❯❯❯) Yours Sincerely!,!Randomly either|Stamina +10|Wit +10|Sleeping Lion hint +3|!or|Stamina +5|Wit +5|Standing By hint +3,3
narita_taishin_wit,random,just_leave_me_alone,Just Leave Me Alone,Top::Stamina +5|Skill points +15|Narita Taishin bond +5||Bot::Power +5|Skill points +15|Narita Taishin bond +5,1
narita_taishin_wit,random,just_don_t_bother_me,Just Don't Bother Me,Top::Pressure hint +1|Narita Taishin bond +5||Bot::Skill points +30|Narita Taishin bond +5,2
curren_chan_wit,chain,currenpotential,(❯) #CurrenPotential,Top::!Randomly either|Speed +10|Wit +10|Stop Right There! hint +1|Curren Chan bond +5|!or|Speed +5|Wit +5|Curren Chan bond +5||Bot::Energy +30|Playtime's Over! hint +1|!Event chain ended,1
curren_chan_wit,chain,currenquandary,(❯❯) #CurrenQuandary,Wit +10,2
curren_chan_wit,chain,keepitcurren,(❯❯❯) #KeepItCurren,!Randomly either|Wit +10|Skill points +20|Perfect Prep! hint +3|Curren Chan bond +5|!or|Wit +5|Skill points +10|Meticulous Measures hint +3|Curren Chan bond +5,3
curren_chan_wit,random,uruniquecuteness,#UrUniqueCuteness,Top::Speed +5|Wit +10|Curren Chan bond +5||Bot::Speed +10|Power +5|Curren Chan bond +5,1
curren_chan_wit,random,cuteness4u,#Cuteness4U ☆,Top::Skill points +15|Curren Chan bond +5||Bot::Intimidate hint +1|Curren Chan bond +5,2
mihono_bourbon_wit,chain,status_boring,(❯) Status—Boring?,Top::Speed +10|Moxie hint +1|Mihono Bourbon bond +5||Bot::Wit +15|Mihono Bourbon bond +5,1
mihono_bourbon_wit,chain,status_as_i_am,(❯❯) Status—As I Am,Stamina +5|Wit +10,2
mihono_bourbon_wit,chain,status_fun,(❯❯❯) Status—Fun!,Stamina +5|Wit +10|Taking the Lead hint +1,3
mihono_bourbon_wit,random,do_no_harm,Do No Harm,Top::Energy -10|Stamina +5|Power +15|Mihono Bourbon bond +5||Bot::Energy +10|Wit +5|Mihono Bourbon bond +5,1
mihono_bourbon_wit,random,orders_must_be_followed,Orders Must Be Followed,Top::Focus hint +1|Mihono Bourbon bond +5||Bot::Speed +10|Skill points +15|Mihono Bourbon bond +5,2
nice_nature_wit,chain,the_extraordinary_nature,(❯) The Extraordinary Nature,Mood +1|Guts +5|Wit +5|Nice Nature bond +5,1
nice_nature_wit,chain,irrepressible_feelings,(❯❯) Irrepressible Feelings,Top::Energy +10|Nice Nature bond +5||Bot::Energy -5|Speed +5|Power +5|Nice Nature bond +5|Heal all negative status effects,2
nice_nature_wit,chain,revenge_with_a_quiz,(❯❯❯) Revenge with a Quiz!,Energy +10|Speed +5|Wit +5|On Your Left! hint +1|Nice Nature bond +5,3
nice_nature_wit,random,not_like_meow,Not like Meow,Top::Energy +20|Nice Nature bond +5||Bot::Energy +10|Wit +5|Nice Nature bond +5,1
nice_nature_wit,random,burden,(Delicious) Burden,Top::Ramp Up hint +1|Nice Nature bond +5||Bot::Mood +1|Maximum Energy +4|Nice Nature bond +5,2
seiun_sky_wit,chain,sudden_murder_mystery_part_1,(❯) Sudden Murder Mystery! Part 1,Top::Wit +5|Skill points +20|Seiun Sky bond +5||Bot::Energy +15|Seiun Sky bond +5,1
seiun_sky_wit,chain,sudden_murder_mystery_part_2,(❯❯) Sudden Murder Mystery! Part 2,Top::Wit +10|Frenzied Pace Chasers hint +1|Seiun Sky bond +5||Bot::Energy +10|Skill points +10|Seiun Sky bond +5,2
seiun_sky_wit,chain,sudden_murder_mystery_part_3,(❯❯❯) Sudden Murder Mystery! Part 3,Top::!Randomly either|Wit +5|Vanguard Spirit hint +1|Seiun Sky bond +5|!or|Wit +20|Vanguard Spirit hint +2|Seiun Sky bond +5||Bot::Energy +10|Stamina +10|Skill points +15,3
seiun_sky_wit,random,recruiting_cat_catchers,Recruiting Cat Catchers,Top::Energy +10|Wit +5|Seiun Sky bond +5||Bot::Energy -10|Speed +15|Stamina +5|Seiun Sky bond +5,1
seiun_sky_wit,random,recruiting_advisors,Recruiting Advisors,Top::Wit +15|Seiun Sky bond +5||Bot::Keeping the Lead hint +1|Seiun Sky bond +5,2
mejiro_dober_wit,chain,one_step_forward,(❯) One Step Forward,Top::Energy -10|Skill points +15 / +45|Mejiro Dober bond +5||Bot::Guts +5|Wit +5|Mejiro Dober bond +5,1
mejiro_dober_wit,chain,two_steps_up,(❯❯) Two Steps Up,Guts +3|Wit +3|Skill points +5,2
mejiro_dober_wit,chain,three_steps_forward_two_steps_back,"(❯❯❯) Three Steps Forward, Two Steps Back",Energy -10|Guts +5|Wit +5|The Bigger Picture hint +1,3
mejiro_dober_wit,random,give_it_a_try,Give It a Try,Top::Energy +15|Mejiro Dober bond +5||Bot::Mood +1|Skill points +15|Mejiro Dober bond +5,1
mejiro_dober_wit,random,hope_she_ll_like_it,Hope She'll Like It...,Top::Skill points +45|Mejiro Dober bond +5||Bot::Unyielding Spirit hint +1|Mejiro Dober bond +5,2
fine_motion_wit,chain,lovely_training_weather,(❯) Lovely Training Weather ♪,Top::Wit +5|Skill points +20|Fine Motion bond +5||Mid::Speed +10|Stamina +5||Bot::Get Practice Perfect ○ status|Fine Motion bond +5,1
fine_motion_wit,chain,lovely_concert_weather,(❯❯) Lovely Concert Weather ♪,Energy +10|Skill points +10,2
fine_motion_wit,chain,lovely_racing_weather,(❯❯❯) Lovely Racing Weather ♪,Energy -10|Guts +5|Wit +5 / +10|Skill points +15|Speed Star hint +1/+3 or Prepared to Pass hint +1,3
fine_motion_wit,random,wonderful_new_shoes,Wonderful New Shoes,Top::Speed +5|Skill points +10|Fine Motion bond +5||Bot::Energy -10|Stamina +5|Skill points +20|Fine Motion bond +5,1
fine_motion_wit,random,reminiscent_clover,Reminiscent Clover,Top::Corner Adept ○ hint +1|Fine Motion bond +5||Bot::Guts +15|Fine Motion bond +5,2
air_shakur_wit,chain,block_out_the_noise,(❯) Block Out the Noise,Stamina +10|Wit +10|Intense Gaze hint +1,1
air_shakur_wit,chain,a_realist_s_passion,(❯❯) A Realist's Passion,Stamina +10|Wit +10|Skill points +30|Straightaway Spurt hint +1,2
air_shakur_wit,chain,i_m_the_strongest,(❯❯❯) I'm the Strongest,Stamina +15|Wit +15|Skill points +30|Unyielding hint +2,3
air_shakur_wit,random,verification_required,//Verification Required,Top::Energy +10|Guts +5|Air Shakur bond +5||Bot::Energy -10|Stamina +5|Guts +10|Air Shakur bond +5,1
air_shakur_wit,random,absolute_desire,//Absolute Desire,Top::Pace Strategy hint +1|Air Shakur bond +5||Bot::Maximum Energy +4|Guts +5|Air Shakur bond +5,2
gold_city_sr_wit,chain,i_can_do_it_myself,(❯) I Can Do It Myself,Skill points +30|Gold City bond +5,1
gold_city_sr_wit,chain,relying_on_others,(❯❯) Relying On Others,Top::Speed +10|Skill points +10|Straightaway Recovery hint +2|Gold City bond +5||Bot::Wit +10|Skill points +10|Snowy Days ○ hint +2|Gold City bond +5,2
gold_city_sr_wit,random,08_36_crap_i_overslept,"08:36 / Crap, I Overslept",Top::Mood -1|Skill points +45|Gold City bond +5||Bot::Energy +10|Wit +5|Gold City bond +5,1
gold_city_sr_wit,random,13_12_lunch_break_gotta_get_myself_together,"13:12 / Lunch Break, Gotta Get Myself Together",Top::Skill points +30|Gold City bond +5||Bot::A Small Breather hint +1|Gold City bond +5,2
sweep_tosho_sr_wit,chain,what_s_behind_the_foul_mood,(❯) What's Behind the Foul Mood?,Skill points +30|Trick (Rear) hint +2|Sweep Tosho bond +5,1
sweep_tosho_sr_wit,chain,the_trick_to_perseverance,(❯❯) The Trick to Perseverance!,Top::Wit +10|Subdued End Closers hint +2|Sweep Tosho bond +5||Bot::Speed +10|End Closer Straightaways ○ hint +2|Sweep Tosho bond +5,2
sweep_tosho_sr_wit,random,miracle_escape,Miracle ☆ Escape!,Top::Energy +10|Speed +5|Sweep Tosho bond +5||Bot::Energy -10|Speed +20|Sweep Tosho bond +5,1
sweep_tosho_sr_wit,random,wonderful_mistake,Wonderful ☆ Mistake!,Top::!Randomly either|Energy -15|Skill points +40|!or|Energy -20|Skill points +40|Sweep Tosho bond +5||Bot::Get Charming ○ status|Sweep Tosho bond +5,2
ines_fujin_sr_wit,chain,a_grand_slam_energy_boost,(❯) A Grand Slam Energy Boost!,Top::Maximum Energy +4|Ines Fujin bond +5||Bot::Mood +2|Ines Fujin bond +5,1
ines_fujin_sr_wit,chain,you_ll_always_be_in_my_heart,(❯❯) You'll Always Be in My Heart...,Top::Speed +10|Medium Straightaways ○ hint +1|Sympathy hint +1|Ines Fujin bond +5||Bot::Wit +10|Standard Distance ○ hint +1|Final Push hint +1|Ines Fujin bond +5,2
ines_fujin_sr_wit,random,it_s_a_game_of_tag,It's a Game of Tag!,Top::Energy +10|Speed +5|Ines Fujin bond +5||Bot::Fast-Paced hint +1|Ines Fujin bond +5,1
ines_fujin_sr_wit,random,ten_minutes_left,Ten Minutes Left!,Top::Guts +15|Ines Fujin bond +5||Bot::Wit +15|Ines Fujin bond +5,2
mejiro_ardan_sr_wit,chain,special_drinks_made_with_friends,(❯) Special Drinks Made with Friends ♪,Top::!Randomly either|Energy +10|Speed +5|Wit +5|Skill points +10|!or|Wit +10||Bot::Mood +1|Speed +10,1
mejiro_ardan_sr_wit,chain,the_place_i_wish_to_stand,(❯❯) The Place I Wish to Stand,Energy +30|Mood +1,2
mejiro_ardan_sr_wit,random,the_glass_girl_wants_to_study,The Glass Girl Wants to Study,Top::Speed +10|Mejiro Ardan bond +5||Bot::Energy +10|Wit +5|Mejiro Ardan bond +5,1
mejiro_ardan_sr_wit,random,the_glass_girl_wants_to_play,The Glass Girl Wants to Play,Top::Speed +10|Wit +10|Mejiro Ardan bond +5||Bot::Hesitant Pace Chasers hint +1|Mejiro Ardan bond +5,2
nice_nature_sr_wit,chain,chasing_their_backs,(❯) Chasing Their Backs,Top::Energy +5|Wit +3|Nice Nature bond +5||Bot::Nice Nature bond +20,1
nice_nature_sr_wit,chain,wind_at_my_back,(❯❯) Wind at My Back,Energy +10|Wit +5|Long Shot ○ hint +3|Nice Nature bond +5,2
nice_nature_sr_wit,random,not_like_meow,Not like Meow,Top::Energy +20|Nice Nature bond +5||Bot::Energy +10|Wit +5|Nice Nature bond +5,1
nice_nature_sr_wit,random,burden,(Delicious) Burden,Top::Ramp Up hint +1|Nice Nature bond +5||Bot::Mood +1|Maximum Energy +4|Nice Nature bond +5,2
ikuno_dictus_sr_wit,chain,ikuno_style_friendship,(❯) Ikuno-Style Friendship,Wit +10|Skill points +20,1
ikuno_dictus_sr_wit,chain,ikuno_style_support,(❯❯) Ikuno-Style Support,Top::Wit +15|Frenzied Front Runners hint +3|Ikuno Dictus bond +5||Bot::Wit +15|Frenzied End Closers hint +3|Ikuno Dictus bond +5,2
ikuno_dictus_sr_wit,random,ikuno_style_flawless_method,Ikuno-Style Flawless Method,Top::Wit +10|Ikuno Dictus bond +5||Bot::Skill points +30|Ikuno Dictus bond +5,1
ikuno_dictus_sr_wit,random,ikuno_style_management,Ikuno-Style Management,Top::Stamina +20|Ikuno Dictus bond +5||Bot::Trick (Rear) hint +1|Ikuno Dictus bond +5,2
fuji_kiseki_sr_wit,chain,abracadabra,(❯) Abracadabra,Wit +10,1
fuji_kiseki_sr_wit,chain,out_of_this_world,(❯❯) Out of This World,Wit +10|Skill points +15|Flustered End Closers hint +1,2
fuji_kiseki_sr_wit,random,sleight_of_hand,Sleight of Hand,Top::Wit +5|Skill points +15|Fuji Kiseki bond +5||Bot::Power +5|Skill points +15|Fuji Kiseki bond +5,1
fuji_kiseki_sr_wit,random,misdirection,Misdirection,Top::Prepared to Pass hint +1|Fuji Kiseki bond +5||Bot::Skill points +30|Fuji Kiseki bond +5,2
daiwa_scarlet_sr_wit,chain,i_won_t_lose_to_anyone,(❯) I Won't Lose to Anyone!,Energy +15|Wit +5|Daiwa Scarlet bond +5,1
daiwa_scarlet_sr_wit,chain,i_can_clean_better_than_anyone,(❯❯) I Can Clean Better than Anyone!,Wit +10|Tactical Tweak hint +1,2
